    81,     90,     93,     93,     81,     90,     93,      93,   81,
    94,    107,    113,    117,     94,    107,    113,     117,   94,
   115,    120,    115,    108,    115,    120,    115,     108,   115,
    99,    104,    101,     96,     99,    104,    101,      96,   99,
    90,     97,     96,     92,     90,     97,     96,      92,   90,
    87,     93,     93,     90,     87,     93,     93,      90,   87,
    87,     97,    102,    103,     87,     97,    102,     103,   87,
   104,    118,    124,    125,    104,    118,    124,     125,   104,
   111,    114,    107,     99,    111,    114,    107,      99,   111,
    89,     94,     91,     88,     89,     94,     91,      88,   89,
    82,     89,     89,     86,     82,     89,     89,      86,   82,
    81,     88,     88,     86,     81,     88,     88,      86,   81,
    83,     94,     98,    100,     83,     94,     98,     100,   83,
   102,    118,    126,    122,    102,    118,    126,     122,   102,
   114,    121,    117,    112,    114,    121,    117,     112,   114,
   104,    111,    109,    108,    104,    111,    109,     108,   104,
   105,    116,    118,    117,    105,    116,    118,     117,   105,
   115,    127,    127,    118,    115,    127,    127,     118,   115,
   107,    110,    106,     99,    107,    110,    106,      99,   107,
    91,     96,     96,     97,     91,     96,     96,      97,   91,
    98,    112,    119,    124,     98,    112,    119,     124,   98,
   130,    152,    146,    132,    130,    152,    146,     132,   130,
   116,    118,    110,    102,    116,    118,    110,     102,   116,
    91,     96,     95,     93,     91,     96,     95,      93,   91,
    88,     95,     95,     93,     88,     95,     95,      93,   88,
    88,     95,     95,     92,     88,     95,     95,      92,   88,
    86,     93,     92,     89,     86,     93,     92,      89,   86,
    84,     92,     96,     98,     84,     92,     96,      98,   84,
   101,    117,    127,    134,    101,    117,    127,     134,   101,
   145,    153,    137,    122,    145,    153,    137,     122,   145,
   105,    106,     99,     92,    105,    106,     99,      92,   105,
    83,     90,     92,     92,     83,     90,     92,      92,   83,
    90,     99,    103,    103,     90,     99,    103,     103,   90,
   103,    115,    119,    120,    103,    115,    119,     120,   103,
   121,    136,    141,    142,    121,    136,    141,     142,   121,
   139,    145,    139,    130,    139,    145,    139,     130,   139,
   121,    126,    122,    115,    121,    126,    122,     115,   121,
   111,    124,    127,    127,    111,    124,    127,     127,   111,
   128,    144,    147,    148,    128,    144,    147,     148,   128,
   132,    129,    117,    105,    132,    129,    117,     105,   132,
    91,     94,     91,     86,     91,     94,     91,      86,   91,
    83,     91,     94,     95,     83,     91,     94,      95,   83,
    94,    106,    111,    112,     94,    106,    111,     112,   94,
   112,    126,    130,    131,    112,    126,    130,     131,   112,
   132,    149,    153,    149,    132,    149,    153,     149,   132,
   139,    146,    141,    133,    139,    146,    141,     133,   139,
   124,    130,    126,    124,    124,    130,    126,     124,   124,
   123,    136,    139,    138,    123,    136,    139,     138,   123,
   138,    153,    155,    150,    138,    153,    155,     150,   138,
   143,    153,    149,    143,    143,    153,    149,     143,   143,
   137,    146,    141,    129,    137,    146,    141,     129,   137,
   114,    116,    109,    101,    114,    116,    109,     101,   114,
    91,     95,     93,     90,     91,     95,     93,      90,   91,
    84,     90,     90,     87,     84,     90,     90,      87,   84,
    81,     88,     88,     87,     81,     88,     88,      87,   81,
    83,     91,     92,     91,     83,     91,     92,      91,   83,
    88,     97,     97,     93,     88,     97,     97,      93,   88,
    87,     93,     93,     90,     87,     93,     93,      90,   87,
    84,     91,     95,     97,     84,     91,     95,      97,   84,
   100,    117,    127,    135,    100,    117,    127,     135,   100,
   148,    167,    162,    155,    148,    167,    162,     155,   148,
   148,    157,    154,    147,    148,    157,    154,     147,   148,
   140,    141,    129,    116,    140,    141,    129,     116,   140,
   101,    103,     97,     91,    101,    103,     97,      91,   101,
    83,     91,     93,     92,     83,     91,     93,      92,   83,
    90,    100,    103,    103,     90,    100,    103,     103,   90,
   101,    112,    114,    114,    101,    112,    114,     114,   101,
   112,    124,    127,    126,    112,    124,    127,     126,   112,
   121,    124,    117,    108,    121,    124,    117,     108,   121,
    97,    101,     97,     92,     97,    101,     97,      92,   97,
    87,     98,    103,    104,     87,     98,    103,     104,   87,
   107,    122,    129,    134,    107,    122,    129,     134,   107,
   134,    146,    146,    143,    134,    146,    146,     143,   134,
   140,    153,    153,    149,    140,    153,    153,     149,   140,
   137,    140,    132,    123,    137,    140,    132,     123,   137,
   112,    116,    111,    104,    112,    116,    111,     104,   112,
    95,    100,     98,     93,     95,    100,     98,      93,   95,
    85,     91,     90,     88,     85,     91,     90,      88,   85,
    85,     95,     98,     99,     85,     95,     98,      99,   85,
    99,    113,    118,    118,     99,    113,    118,     118,   99,
   115,    127,    128,    126,    115,    127,    128,     126,   115,
   124,    135,    136,    127,    124,    135,    136,     127,   124,
   113,    115,    108,    101,    113,    115,    108,     101,   113,
    91,     95,     93,     93,     91,     95,     93,      93,   91,
    91,    102,    105,    106,     91,    102,    105,     106,   91,
   107,    121,    120,    110,    107,    121,    120,     110,   107,
    98,    101,     98,     91,     98,    101,     98,      91,   98,
    83,     89,     89,     86,     83,     89,     89,      86,   83,
    82,     89,     89,     87,     82,     89,     89,      87,   82,
    82,     90,     92,     92,     82,     90,     92,      92,   82,
    93,    107,    113,    118,     93,    107,    113,     118,   93,
   126,    143,    132,    119,    126,    143,    132,     119,   126,
   105,    106,    101,     94,    105,    106,    101,      94,   105,
    85,     91,     93,     92,     85,     91,     93,      92,   85,
    90,    101,    104,    105,     90,    101,    104,     105,   90,
   106,    118,    123,    124,    106,    118,    123,     124,   106,
   127,    143,    149,    151,    127,    143,    149,     151,   127,
   154,    153,    137,    122,    154,    153,    137,     122,   154,
   105,    106,     99,     92,    105,    106,     99,      92,   105,
    84,     92,     95,     94,     84,     92,     95,      94,   84,
    93,    105,    109,    110,     93,    105,    109,     110,   93,
   109,    116,    113,    108,    109,    116,    113,     108,   109,
   101,    107,    106,    101,    101,    107,    106,     101,   101,
    93,     99,     96,     92,     93,     99,     96,      92,   93,
    85,     91,     90,     87,     85,     91,     90,      87,   85,
    82,     90,     92,     91,     82,     90,     92,      91,   82,
    88,     98,    101,    101,     88,     98,    101,     101,   88,
    99,    111,    114,    114,     99,    111,    114,     114,   99,
   114,    128,    132,    132,    114,    128,    132,     132,   114,
   130,    143,    145,    143,    130,    143,    145,     143,   130,
   143,    157,    159,    152,    143,    157,    159,     152,   143,
   130,    127,    116,    105,    130,    127,    116,     105,   130,
    92,     95,     91,     89,     92,     95,     91,      89,   92,
    86,     97,    101,    103,     86,     97,    101,     103,   86,
   105,    120,    127,    126,    105,    120,    127,     126,   105,
   125,    138,    139,    138,    125,    138,    139,     138,   125,
   137,    151,    152,    144,    137,    151,    152,     144,   137,
   134,    140,    135,    128,    134,    140,    135,     128,   134,
   119,    125,    122,    119,    119,    125,    122,     119,   119,
   115,    125,    125,    122,    115,    125,    125,     122,   115,
   118,    128,    124,    113,    118,    128,    124,     113,   118,
   100,    102,     97,     91,    100,    102,     97,      91,   100,
    83,     88,     90,     89,     83,     88,     90,      89,   83,
    88,    100,    106,    109,     88,    100,    106,     109,   88,
   113,    131,    134,    133,    113,    131,    134,     133,   113,
   133,    148,    151,    150,    133,    148,    151,     150,   133,
   152,    166,    162,    155,    152,    166,    162,     155,   152,
   149,    159,    155,    149,    149,    159,    155,     149,   149,
   142,    145,    130,    116,    142,    145,    130,     116,   142,
   100,    101,     96,     90,    100,    101,     96,      90,   100,
    82,     89,     89,     87,     82,     89,     89,      87,   82,
    82,     90,     90,     88,     82,     90,     90,      88,   82,
    84,     92,     93,     92,     84,     92,     93,      92,   84,
    88,     97,     98,     97,     88,     97,     98,      97,   88,
    93,     99,     97,     93,     93,     99,     97,      93,   93,
    86,     92,     92,     88,     86,     92,     92,      88,   86,
    83,     90,     91,     89,     83,     90,     91,      89,   83,
    84,     91,     92,     89,     84,     91,     92,      89,   84,
    84,     91,     91,     88,     84,     91,     91,      88,   84,
    82,     89,     89,     86,     82,     89,     89,      86,   82,
    82,     91,     94,     94,     82,     91,     94,      94,   82,
    93,    105,    110,    111,     93,    105,    110,     111,   93,
   104,    109,    106,    101,    104,    109,    106,     101,   104,
    93,     99,     97,     94,     93,     99,     97,      94,   93,
    91,    101,    103,    103,     91,    101,    103,     103,   91,
   101,    112,    115,    114,    101,    112,    115,     114,   101,
   112,    122,    124,    122,    112,    122,    124,     122,   112,
   120,    132,    133,    124,    120,    132,    133,     124,   120,
   108,    110,    103,     95,    108,    110,    103,      95,   108,
    86,     90,     89,     87,     86,     90,     89,      87,   86,
    83,     92,     94,     93,     83,     92,     94,      93,   83,
    90,    101,    102,     97,     90,    101,    102,      97,   90,
    89,     94,     92,     89,     89,     94,     92,      89,   89,
    82,     89,     89,     87,     82,     89,     89,      87,   82,
    83,     91,     92,     91,     83,     91,     92,      91,   83,
    88,     97,     98,     97,     88,     97,     98,      97,   88,
    94,    104,    105,    104,     94,    104,    105,     104,   94,
   102,    113,    110,    105,    102,    113,    110,     105,   102,
    98,    104,    102,     97,     98,    104,    102,      97,   98,
    90,     99,    103,    106,     90,     99,    103,     106,   90,
   110,    128,    137,    143,    110,    128,    137,     143,   110,
   154,    165,    147,    130,    154,    165,    147,     130,   154,
   112,    111,    104,     95,    112,    111,    104,      95,   112,
    85,     94,     97,     98,     85,     94,     97,      98,   85,
    99,    113,    119,    123,     99,    113,    119,     123,   99,
   126,    126,    116,    105,    126,    126,    116,     105,   126,
    93,     96,     92,     88,     93,     96,     92,      88,   93,
    81,     89,     90,     89,     81,     89,     90,      89,   81,
    86,     95,     97,     96,     86,     95,     97,      96,   86,
    94,    103,    105,    104,     94,    103,    105,     104,   94,
   102,    113,    115,    115,    102,    113,    115,     115,   102,
   111,    119,    119,    115,    111,    119,    119,     115,   111,
   110,    118,    117,    114,    110,    118,    117,     114,   110,
   109,    117,    117,    113,    109,    117,    117,     113,   109,
   108,    116,    116,    112,    108,    116,    116,     112,   108,
   107,    115,    114,    110,    107,    115,    114,     110,   107,
   104,    111,    110,    107,    104,    111,    110,     107,   104,
   100,    106,    105,    100,    100,    106,    105,     100,   100,
    94,    100,     99,     96,     94,    100,     99,      96,   94,
    93,    103,    105,    104,     93,    103,    105,     104,   93,
   101,    112,    114,    111,    101,    112,    114,     111,   101,
   105,    112,    110,    106,    105,    112,    110,     106,   105,
   100,    107,    106,    105,    100,    107,    106,     105,   100,
   102,    113,    115,    114,    102,    113,    115,     114,   102,
   113,    125,    127,    125,    113,    125,    127,     125,   113,
   123,    134,    136,    134,    123,    134,    136,     134,   123,
   132,    145,    142,    133,    132,    145,    142,     133,   132,
   123,    128,    123,    116,    123,    128,    123,     116,   123,
   107,    112,    113,    113,    107,    112,    113,     113,   107,
   114,    128,    133,    134,    114,    128,    133,     134,   114,
   136,    152,    143,    129,    136,    152,    143,     129,   136,
   113,    115,    108,    100,    113,    115,    108,     100,   113,
    90,     95,     97,     95,     90,     95,     97,      95,   90,
    93,    102,    105,    104,     93,    102,    105,     104,   93,
   102,    111,    111,    108,    102,    111,    111,     108,   102,
   104,    112,    112,    109,    104,    112,    112,     109,   104,
   104,    112,    110,    106,    104,    112,    110,     106,   104,
   100,    107,    106,    102,    100,    107,    106,     102,   100,
    96,    103,    103,    100,     96,    103,    103,     100,   96,
    94,    101,    101,     98,     94,    101,    101,      98,   94,
    93,    104,    107,    108,     93,    104,    107,     108,   93,
   108,    122,    127,    128,    108,    122,    127,     128,   108,
   130,    142,    144,    142,    130,    142,    144,     142,   130,
   142,    155,    157,    155,    142,    155,    157,     155,   142,
   147,    151,    143,    133,    147,    151,    143,     133,   147,
   121,    126,    120,    113,    121,    126,    120,     113,   121,
   109,    121,    123,    123,    109,    121,    123,     123,   109,
   122,    136,    138,    137,    122,    136,    138,     137,   122,
   121,    121,    113,    103,    121,    121,    113,     103,   121,
    92,     95,     92,     89,     92,     95,     92,      89,   92,
    86,     97,    101,    103,     86,     97,    101,     103,   86,
   106,    122,    130,    127,    106,    122,    130,     127,   106,
   112,    113,    106,     98,    112,    113,    106,      98,   112,
    88,     93,     91,     88,     88,     93,     91,      88,   88,
    84,     91,     92,     91,     84,     91,     92,      91,   84,
    87,     95,     96,     95,     87,     95,     96,      95,   87,
    91,    100,    102,    100,     91,    100,    102,     100,   91,
    97,    107,    108,    104,     97,    107,    108,     104,   97,
    97,    103,    101,     97,     97,    103,    101,      97,   97,
    90,     96,     96,     95,     90,     96,     96,      95,   90,
    93,    103,    105,    105,     93,    103,    105,     105,   93,
   104,    115,    118,    117,    104,    115,    118,     117,   104,
   116,    128,    131,    130,    116,    128,    131,     130,   116,
   130,    144,    139,    132,    130,    144,    139,     132,   130,
   122,    129,    124,    118,    122,    129,    124,     118,   122,
   109,    116,    118,    117,    109,    116,    118,     117,   109,
   116,    128,    130,    129,    116,    128,    130,     129,   116,
   129,    137,    129,    120,    129,    137,    129,     120,   129,
   109,    113,    108,    102,    109,    113,    108,     102,   109,
    93,    102,    106,    107,     93,    102,    106,     107,   93,
   109,    124,    131,    134,    109,    124,    131,     134,   109,
   139,    140,    128,    115,    139,    140,    128,     115,   139,
   101,    102,     97,     91,    101,    102,     97,      91,   101,
    83,     91,     93,     92,     83,     91,     93,      92,   83,
    89,     98,    100,     99,     89,     98,    100,      99,   89,
    96,    103,    101,     97,     96,    103,    101,      97,   96,
    91,     98,     96,     93,     91,     98,     96,      93,   91,
    87,     94,     94,     91,     87,     94,     94,      91,   87,
    86,     93,     93,     90,     86,     93,     93,      90,   86,
    88,    100,    106,    109,     88,    100,    106,     109,   88,
   114,    134,    144,    150,    114,    134,    144,     150,   114,
   149,    161,    161,    158,    149,    161,    161,     158,   149,
   155,    168,    168,    162,    155,    168,    168,     162,   155,
   145,    147,    137,    125,    145,    147,    137,     125,   145,
   112,    115,    109,    104,    112,    115,    109,     104,   112,
   104,    117,    122,    123,    104,    117,    122,     123,   104,
   125,    142,    147,    143,    125,    142,    147,     143,   125,
   131,    136,    130,    121,    131,    136,    130,     121,   131,
   111,    116,    112,    106,    111,    116,    112,     106,   111,
    98,    103,    101,     96,     98,    103,    101,      96,   98,
    89,     95,     94,     93,     89,     95,     94,      93,   89,
    90,    100,    102,    102,     90,    100,    102,     102,   90,
   101,    112,    112,    105,    101,    112,    112,     105,   101,
    96,    101,     98,     93,     96,    101,     98,      93,   96,
    86,     91,     93,     93,     86,     91,     93,      93,   86,
    93,    107,    113,    117,     93,    107,    113,     117,   93,
   123,    142,    136,    127,    123,    142,    136,     127,   123,
   116,    121,    116,    109,    116,    121,    116,     109,   116,
   100,    106,    110,    112,    100,    106,    110,     112,   100,
   115,    132,    139,    143,    115,    132,    139,     143,   115,
   150,    163,    150,    136,    150,    163,    150,     136,   150,
   121,    122,    115,    106,    121,    122,    115,     106,   121,
    95,    102,    101,     98,     95,    102,    101,      98,   95,
    93,    101,    101,     98,     93,    101,    101,      98,   93,
    93,    100,     98,     94,     93,    100,     98,      94,   93,
    88,     94,     93,     90,     88,     94,     93,      90,   88,
    84,     92,     93,     91,     84,     92,     93,      91,   84,
    88,     96,     98,     96,     88,     96,     98,      96,   88,
    93,    104,    107,    107,     93,    104,    107,     107,   93,
   107,    120,    124,    126,    107,    120,    124,     126,   107,
   121,    124,    118,    109,    121,    124,    118,     109,   121,
    99,    103,     99,     94,     99,    103,     99,      94,   99,
    89,     99,    101,    101,     89,     99,    101,     101,   89,
   100,    112,    116,    116,    100,    112,    116,     116,   100,
   104,    107,    101,     94,    104,    107,    101,      94,   104,
    85,     90,     89,     85,     85,     90,     89,      85,   85,
    81,     89,     91,     90,     81,     89,     91,      90,   81,
    88,     97,    101,    100,     88,     97,    101,     100,   88,
    98,    108,    110,    110,     98,    108,    110,     110,   98,
   109,    121,    123,    123,    109,    121,    123,     123,   109,
   124,    139,    143,    143,    124,    139,    143,     143,   124,
   146,    163,    167,    161,    146,    163,    167,     161,   146,
   153,    161,    156,    149,    153,    161,    156,     149,   153,
   141,    149,    145,    140,    141,    149,    145,     140,   141,
   135,    145,    144,    139,    135,    145,    144,     139,   135,
   135,    145,    143,    138,    135,    145,    143,     138,   135,
   133,    143,    141,    136,    133,    143,    141,     136,   133,
   130,    140,    139,    137,    130,    140,    139,     137,   130,
   135,    148,    149,    146,    135,    148,    149,     146,   135,
   145,    158,    151,    137,    145,    158,    151,     137,   145,
   123,    125,    118,    109,    123,    125,    118,     109,   123,
    98,    101,     99,     95,     98,    101,     99,      95,   98,
    87,     93,     92,     88,     87,     93,     92,      88,   87,
    82,     90,     92,     92,     82,     90,     92,      92,   82,
    92,    104,    110,    113,     92,    104,    110,     113,   92,
   118,    132,    131,    129,    118,    132,    131,     129,   118,
   126,    137,    137,    134,    126,    137,    137,     134,   126,
   131,    135,    126,    115,    131,    135,    126,     115,   131,
   103,    105,    101,     94,    103,    105,    101,      94,   103,
    86,     96,    100,    101,     86,     96,    100,     101,   86,
   102,    117,    123,    127,    102,    117,    123,     127,   102,
   127,    129,    121,    110,    127,    129,    121,     110,   127,
    99,    102,     98,     92,     99,    102,     98,      92,   99,
    86,     97,    101,    103,     86,     97,    101,     103,   86,
   106,    122,    130,    135,    106,    122,    130,     135,   106,
   129,    133,    125,    116,    129,    133,    125,     116,   129,
   105,    109,    105,     99,    105,    109,    105,      99,   105,
    94,    104,    105,    104,     94,    104,    105,     104,   94,
   101,    111,    113,    112,    101,    111,    113,     112,   101,
   108,    118,    119,    117,    108,    118,    119,     117,   108,
   114,    125,    125,    121,    114,    125,    125,     121,   114,
   110,    115,    110,    103,    110,    115,    110,     103,   110,
    94,     99,     97,     93,     94,     99,     97,      93,   94,
    88,     96,     96,     94,     88,     96,     96,      94,   88,
    89,     97,     96,     95,     89,     97,     96,      95,   89,
    91,    100,    100,     98,     91,    100,    100,      98,   91,
    95,    104,    105,    102,     95,    104,    105,     102,   95,
    96,    104,    104,    100,     96,    104,    104,     100,   96,
    95,    103,    103,    105,     95,    103,    103,     105,   95,
   107,    123,    130,    134,    107,    123,    130,     134,   107,
   140,    162,    166,    158,    140,    162,    166,     158,   140,
   152,    162,    158,    151,    152,    162,    158,     151,   152,
   145,    154,    148,    136,    145,    154,    148,     136,   145,
   123,    126,    119,    111,    123,    126,    119,     111,   123,
   100,    104,    101,     96,    100,    104,    101,      96,   100,
    88,     94,     92,     89,     88,     94,     92,      89,   88,
    82,     89,     93,     94,     82,     89,     93,      94,   82,
    97,    114,    123,    131,     97,    114,    123,     131,   97,
   144,    159,    153,    143,    144,    159,    153,     143,   144,
   132,    138,    133,    125,    132,    138,    133,     125,   132,
   116,    125,    126,    124,    116,    125,    126,     124,   116,
   121,    132,    133,    131,    121,    132,    133,     131,   121,
   128,    129,    119,    108,    128,    129,    119,     108,   128,
    95,     98,     94,     89,     95,     98,     94,      89,   95,
    81,     89,     89,     87,     81,     89,     89,      87,   81,
    82,     89,     89,     87,     82,     89,     89,      87,   82,
    82,     90,     91,     90,     82,     90,     91,      90,   82,
    86,     95,     96,     95,     86,     95,     96,      95,   86,
    93,    104,    109,    110,     93,    104,    109,     110,   93,
   112,    127,    133,    134,    112,    127,    133,     134,   112,
   123,    125,    117,    108,    123,    125,    117,     108,   123,
    97,    101,     97,     92,     97,    101,     97,      92,   97,
    91,    104,    110,    114,     91,    104,    110,     114,   91,
   119,    138,    148,    148,    119,    138,    148,     148,   119,
   126,    123,    113,    101,    126,    123,    113,     101,   126,
    89,     92,     89,     86,     89,     92,     89,      86,   89,
    81,     89,     89,     87,     81,     89,     89,      87,   81,
    83,     91,     91,     89,     83,     91,     91,      89,   83,
    85,     93,     94,     91,     85,     93,     94,      91,   85,
    87,     96,     96,     93,     87,     96,     96,      93,   87,
    87,     94,     94,     91,     87,     94,     94,      91,   87,
    85,     92,     92,     89,     85,     92,     92,      89,   85,
    84,     91,     91,     89,     84,     91,     91,      89,   84,
    84,     91,     91,     89,     84,     91,     91,      89,   84,
    84,     92,     92,     90,     84,     92,     92,      90,   84,
    85,     92,     92,     89,     85,     92,     92,      89,   85,
    83,     90,     90,     87,     83,     90,     90,      87,   83,
    81,     88,     88,     86,     81,     88,     88,      86,   81,
    81,     88,     89,     86,     81,     88,     89,      86,   81,
    81,     88,     89,     87,     81,     88,     89,      87,   81,
    83,     92,     93,     91,     83,     92,     93,      91,   83,
    87,     97,    101,    102,     87,     97,    101,     102,   87,
   104,    119,    125,    128,    104,    119,    125,     128,   104,
   133,    145,    142,    137,    133,    145,    142,     137,   133,
   131,    140,    138,    133,    131,    140,    138,     133,   131,
   127,    129,    121,    111,    127,    129,    121,     111,   127,
    99,    102,     98,     92,     99,    102,     98,      92,   99,
    84,     91,     90,     88,     84,     91,     90,      88,   84,
    82,     88,     89,     86,     82,     88,     89,      86,   82,
    81,     91,     95,     97,     81,     91,     95,      97,   81,
   101,    118,    128,    135,    101,    118,    128,     135,   101,
   126,    126,    117,    107,    126,    126,    117,     107,   126,
    94,     98,     94,     88,     94,     98,     94,      88,   94,
    82,     89,     89,     87,     82,     89,     89,      87,   82,
    81,     88,     88,     86,     81,     88,     88,      86,   81,
    84,     96,    101,    104,     84,     96,    101,     104,   84,
   109,    129,    139,    142,    109,    129,    139,     142,   109,
   127,    129,    121,    111,    127,    129,    121,     111,   127,
   100,    103,     99,     96,    100,    103,     99,      96,   100,
    95,    106,    111,    112,     95,    106,    111,     112,   95,
   114,    129,    134,    127,    114,    129,    134,     127,   114,
   115,    119,    113,    105,    115,    119,    113,     105,   115,
    96,    101,     99,     99,     96,    101,     99,      99,   96,
   100,    115,    120,    124,    100,    115,    120,     124,   100,
   129,    148,    152,    148,    129,    148,    152,     148,   129,
   145,    156,    155,    151,    145,    156,    155,     151,   145,
   147,    160,    151,    136,    147,    160,    151,     136,   147,
   120,    122,    114,    104,    120,    122,    114,     104,   120,
    93,     97,     95,     91,     93,     97,     95,      91,   93,
    84,     91,     90,     86,     84,     91,     90,      86,   84,
    80,     87,     89,     90,     80,     87,     89,      90,   80,
    90,    103,    109,    113,     90,    103,    109,     113,   90,
   120,    133,    122,    110,    120,    133,    122,     110,   120,
    96,     99,     94,     88,     96,     99,     94,      88,   96,
    80,     87,     88,     87,     80,     87,     88,      87,   80,
    83,     92,     94,     93,     83,     92,     94,      93,   83,
    91,     99,     98,     95,     91,     99,     98,      95,   91,
    89,     96,     96,     93,     89,     96,     96,      93,   89,
    88,    100,    105,    106,     88,    100,    105,     106,   88,
   109,    125,    132,    136,    109,    125,    132,     136,   109,
   134,    134,    124,    113,    134,    134,    124,     113,   134,
   100,    102,     97,     91,    100,    102,     97,      91,   100,
    85,     96,     99,    100,     85,     96,     99,     100,   85,
   101,    116,    121,    124,    101,    116,    121,     124,   101,
   125,    138,    140,    139,    125,    138,    140,     139,   125,
   138,    152,    154,    153,    138,    152,    154,     153,   138,
   141,    143,    133,    122,    141,    143,    133,     122,   141,
   109,    112,    106,     99,    109,    112,    106,      99,   109,
    96,    106,    109,    108,     96,    106,    109,     108,   96,
   106,    118,    120,    118,    106,    118,    120,     118,   106,
   112,    121,    119,    114,    112,    121,    119,     114,   112,
   108,    116,    115,    113,    108,    116,    115,     113,   108,
   111,    123,    125,    124,    111,    123,    125,     124,   111,
   123,    136,    138,    128,    123,    136,    138,     128,   123,
   114,    116,    109,    101,    114,    116,    109,     101,   114,
    91,     95,     92,     89,     91,     95,     92,      89,   91,
    83,     90,     89,     86,     83,     90,     89,      86,   83,
    81,     87,     88,     87,     81,     87,     88,      87,   81,
    84,     94,     97,     98,     84,     94,     97,      98,   84,
    97,    110,    110,    104,     97,    110,    110,     104,   97,
    96,    101,     99,     94,     96,    101,     99,      94,   96,
    86,     93,     94,     94,     86,     93,     94,      94,   86,
    94,    106,    111,    113,     94,    106,    111,     113,   94,
   115,    131,    129,    125,    115,    131,    129,     125,   115,
   120,    129,    127,    123,    120,    129,    127,     123,   120,
   118,    126,    120,    113,    118,    126,    120,     113,   118,
   104,    109,    106,    100,    104,    109,    106,     100,   104,
    92,     99,    100,     98,     92,     99,    100,      98,   92,
    93,    103,    104,    101,     93,    103,    104,     101,   93,
    98,    107,    107,    104,     98,    107,    107,     104,   98,
   100,    109,    109,    106,    100,    109,    109,     106,   100,
   101,    106,    103,     97,    101,    106,    103,      97,   101,
    88,     93,     92,     88,     88,     93,     92,      88,   88,
    82,     92,     96,     98,     82,     92,     96,      98,   82,
   100,    114,    122,    126,    100,    114,    122,     126,   100,
   126,    129,    123,    115,    126,    129,    123,     115,   126,
   104,    108,    105,     98,    104,    108,    105,      98,   104,
    90,     96,     94,     90,     90,     96,     94,      90,   90,
    83,     89,     88,     85,     83,     89,     88,      85,   83,
    81,     88,     90,     87,     81,     88,     90,      87,   81,
    83,     91,     93,     91,     83,     91,     93,      91,   83,
    86,     93,     93,     91,     86,     93,     93,      91,   86,
    86,     93,     93,     91,     86,     93,     93,      91,   86,
    87,     95,     97,     95,     87,     95,     97,      95,   87,
    92,    100,    102,     99,     92,    100,    102,      99,   92,
    92,     98,     96,     92,     92,     98,     96,      92,   92,
    86,     92,     91,     90,     86,     92,     91,      90,   86,
    87,     96,     98,     97,     87,     96,     98,      97,   87,
    95,    106,    108,    106,     95,    106,    108,     106,   95,
   103,    112,    113,    111,    103,    112,    113,     111,   103,
   108,    118,    117,    109,    108,    118,    117,     109,   108,
   100,    104,    101,     96,    100,    104,    101,      96,   100,
    88,     93,     92,     88,     88,     93,     92,      88,   88,
    82,     88,     88,     85,     82,     88,     88,      85,   82,
    79,     86,     86,     85,     79,     86,     86,      85,   79,
    81,     91,     93,     93,     81,     91,     93,      93,   81,
    91,    101,    101,     97,     91,    101,    101,      97,   91,
    91,     98,     97,     94,     91,     98,     97,      94,   91,
    88,     95,     95,     93,     88,     95,     95,      93,   88,
    88,     96,     97,     94,     88,     96,     97,      94,   88,
    89,     98,     99,     97,     89,     98,     99,      97,   89,
    93,    103,    104,    101,     93,    103,    104,     101,   93,
    99,    110,    113,    114,     99,    110,    113,     114,   99,
   114,    128,    132,    132,    114,    128,    132,     132,   114,
   132,    139,    135,    127,    132,    139,    135,     127,   132,
   119,    125,    122,    115,    119,    125,    122,     115,   119,
   108,    114,    110,    105,    108,    114,    110,     105,   108,
    97,    103,    101,     96,     97,    103,    101,      96,   97,
    89,     96,     95,     92,     89,     96,     95,      92,   89,
    86,     92,     92,     89,     86,     92,     92,      89,   86,
    85,     95,     97,     96,     85,     95,     97,      96,   85,
    95,    106,    109,    109,     95,    106,    109,     109,   95,
   101,    108,    105,    101,    101,    108,    105,     101,   101,
    93,    100,     98,     94,     93,    100,     98,      94,   93,
    92,    102,    104,    104,     92,    102,    104,     104,   92,
   102,    114,    116,    112,    102,    114,    116,     112,   102,
   102,    107,    103,     97,    102,    107,    103,      97,   102,
    89,     94,     92,     90,     89,     94,     92,      90,   89,
    90,    103,    108,    111,     90,    103,    108,     111,   90,
   116,    134,    142,    130,    116,    134,    142,     130,   116,
   113,    113,    104,     95,    113,    113,    104,      95,   113,
    85,     89,     87,     85,     85,     89,     87,      85,   85,
    80,     87,     88,     86,     80,     87,     88,      86,   80,
    81,     89,     90,     89,     81,     89,     90,      89,   81,
    87,     97,    100,    101,     87,     97,    100,     101,   87,
   101,    114,    113,    107,    101,    114,    113,     107,   101,
    98,    104,    101,     96,     98,    104,    101,      96,   98,
    88,     94,     97,     97,     88,     94,     97,      97,   88,
    98,    112,    117,    120,     98,    112,    117,     120,   98,
   124,    141,    137,    130,    124,    141,    137,     130,   124,
   122,    129,    126,    120,    122,    129,    126,     120,   122,
   112,    117,    111,    102,    112,    117,    111,     102,   112,
    92,     96,     92,     87,     92,     96,     92,      87,   92,
    80,     86,     87,     85,     80,     86,     87,      85,   80,
    80,     87,     87,     85,     80,     87,     87,      85,   80,
    80,     90,     94,     96,     80,     90,     94,      96,   80,
    99,    116,    124,    130,     99,    116,    124,     130,   99,
   138,    150,    149,    145,    138,    150,    149,     145,   138,
   142,    154,    154,    150,    142,    154,    154,     150,   142,
   140,    138,    126,    113,    140,    138,    126,     113,   140,
